experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
21,50,5000,10,500000000.0,1e-08,1e-08,0.12134214202036471,0,9,1,0,9,1,0,9,1,4,2,4,4,1,5
21,50,20000,10,500000000.0,1e-08,1e-08,0.12134214202036471,0,10,0,0,10,0,0,10,0,5,4,1,5,3,2
21,50,50000,10,500000000.0,1e-08,1e-08,0.12134214202036471,0,10,0,0,10,0,0,10,0,1,8,1,3,5,2
22,50,5000,10,500000000.0,1e-08,1e-08,0.12190738018970024,0,10,0,0,10,0,0,10,0,4,3,3,4,3,3
22,50,20000,10,500000000.0,1e-08,1e-08,0.12190738018970024,0,10,0,0,10,0,0,10,0,1,3,6,1,2,7
22,50,50000,10,500000000.0,1e-08,1e-08,0.12190738018970024,0,10,0,0,10,0,0,10,0,2,4,4,2,2,6
23,50,5000,10,500000000.0,1e-08,1e-08,0.11983558557818545,0,10,0,0,10,0,0,10,0,4,4,2,4,4,2
23,50,20000,10,500000000.0,1e-08,1e-08,0.11983558557818545,0,9,1,0,9,1,0,10,0,2,5,3,2,5,3
23,50,50000,10,500000000.0,1e-08,1e-08,0.11983558557818545,0,9,1,0,9,1,0,10,0,0,6,4,2,3,5
24,50,5000,10,500000000.0,1e-08,1e-08,0.12108585336469031,1,9,0,1,9,0,1,9,0,4,2,4,4,2,4
24,50,20000,10,500000000.0,1e-08,1e-08,0.12108585336469031,2,8,0,2,8,0,2,8,0,4,5,1,5,2,3
24,50,50000,10,500000000.0,1e-08,1e-08,0.12108585336469031,0,10,0,0,10,0,0,10,0,5,5,0,6,4,0
25,50,5000,10,500000000.0,1e-08,1e-08,0.11972058410047687,0,10,0,0,10,0,0,10,0,5,1,4,5,1,4
25,50,20000,10,500000000.0,1e-08,1e-08,0.11972058410047687,0,9,1,0,9,1,0,10,0,0,3,7,0,3,7
25,50,50000,10,500000000.0,1e-08,1e-08,0.11972058410047687,0,10,0,0,10,0,0,10,0,1,9,0,2,7,1
26,50,5000,10,500000000.0,1e-08,1e-08,0.12085043514091073,0,10,0,0,10,0,0,10,0,5,1,4,5,1,4
26,50,20000,10,500000000.0,1e-08,1e-08,0.12085043514091073,0,10,0,0,10,0,0,10,0,2,6,2,4,4,2
26,50,50000,10,500000000.0,1e-08,1e-08,0.12085043514091073,0,10,0,0,10,0,0,10,0,1,7,2,4,3,3
27,50,5000,10,500000000.0,1e-08,1e-08,0.12060122823967556,0,10,0,0,10,0,0,10,0,3,2,5,3,2,5
27,50,20000,10,500000000.0,1e-08,1e-08,0.12060122823967556,0,9,1,0,9,1,0,10,0,3,3,4,3,2,5
27,50,50000,10,500000000.0,1e-08,1e-08,0.12060122823967556,0,10,0,0,10,0,0,10,0,1,8,1,1,6,3
28,50,5000,10,500000000.0,1e-08,1e-08,0.12151789896356596,0,9,1,0,9,1,0,9,1,4,3,3,4,3,3
28,50,20000,10,500000000.0,1e-08,1e-08,0.12151789896356596,0,10,0,0,10,0,0,10,0,2,7,1,3,6,1
28,50,50000,10,500000000.0,1e-08,1e-08,0.12151789896356596,0,10,0,0,10,0,0,10,0,1,6,3,2,5,3
29,50,5000,10,500000000.0,1e-08,1e-08,0.11978687791847302,0,10,0,0,10,0,0,10,0,4,2,4,4,2,4
29,50,20000,10,500000000.0,1e-08,1e-08,0.11978687791847302,0,10,0,0,10,0,0,10,0,2,5,3,3,3,4
29,50,50000,10,500000000.0,1e-08,1e-08,0.11978687791847302,0,10,0,0,10,0,0,10,0,0,10,0,1,8,1
30,50,5000,10,500000000.0,1e-08,1e-08,0.12147285152121437,0,10,0,0,10,0,0,10,0,6,4,0,6,4,0
30,50,20000,10,500000000.0,1e-08,1e-08,0.12147285152121437,0,10,0,0,10,0,0,10,0,3,4,3,4,2,4
30,50,50000,10,500000000.0,1e-08,1e-08,0.12147285152121437,0,10,0,0,10,0,0,10,0,1,7,2,1,5,4
31,50,5000,10,500000000.0,1e-08,1e-08,0.12051108121331296,0,10,0,0,10,0,0,10,0,5,3,2,5,3,2
31,50,20000,10,500000000.0,1e-08,1e-08,0.12051108121331296,0,10,0,0,10,0,0,10,0,2,3,5,2,2,6
31,50,50000,10,500000000.0,1e-08,1e-08,0.12051108121331296,0,10,0,0,10,0,0,10,0,4,5,1,4,3,3
32,50,5000,10,500000000.0,1e-08,1e-08,0.1216923761671954,0,10,0,0,10,0,0,10,0,4,5,1,5,4,1
32,50,20000,10,500000000.0,1e-08,1e-08,0.1216923761671954,1,9,0,1,9,0,1,9,0,3,6,1,4,3,3
32,50,50000,10,500000000.0,1e-08,1e-08,0.1216923761671954,0,10,0,0,10,0,0,10,0,2,6,2,3,4,3
33,50,5000,10,500000000.0,1e-08,1e-08,0.12034105153734956,1,9,0,1,9,0,1,9,0,4,2,4,4,1,5
33,50,20000,10,500000000.0,1e-08,1e-08,0.12034105153734956,0,9,1,0,9,1,0,9,1,2,4,4,3,2,5
33,50,50000,10,500000000.0,1e-08,1e-08,0.12034105153734956,0,10,0,0,10,0,0,10,0,2,6,2,2,6,2
34,50,5000,10,500000000.0,1e-08,1e-08,0.12056589703168759,0,9,1,0,9,1,0,9,1,1,3,6,1,3,6
34,50,20000,10,500000000.0,1e-08,1e-08,0.12056589703168759,0,10,0,0,10,0,0,10,0,1,6,3,1,6,3
34,50,50000,10,500000000.0,1e-08,1e-08,0.12056589703168759,0,10,0,0,10,0,0,10,0,3,7,0,3,7,0
35,50,5000,10,500000000.0,1e-08,1e-08,0.12010684509301536,0,10,0,0,10,0,0,10,0,2,5,3,2,5,3
35,50,20000,10,500000000.0,1e-08,1e-08,0.12010684509301536,0,9,1,0,9,1,0,9,1,2,4,4,2,3,5
35,50,50000,10,500000000.0,1e-08,1e-08,0.12010684509301536,1,9,0,0,10,0,0,10,0,2,7,1,4,4,2
36,50,5000,10,500000000.0,1e-08,1e-08,0.12091681605475851,0,9,1,0,9,1,0,9,1,6,1,3,6,1,3
36,50,20000,10,500000000.0,1e-08,1e-08,0.12091681605475851,0,10,0,0,10,0,0,10,0,1,5,4,1,5,4
36,50,50000,10,500000000.0,1e-08,1e-08,0.12091681605475851,0,10,0,0,10,0,0,10,0,0,6,4,0,5,5
37,50,5000,10,500000000.0,1e-08,1e-08,0.12072467134858876,0,10,0,0,10,0,0,10,0,2,3,5,3,2,5
37,50,20000,10,500000000.0,1e-08,1e-08,0.12072467134858876,1,9,0,1,9,0,1,9,0,2,5,3,4,3,3
37,50,50000,10,500000000.0,1e-08,1e-08,0.12072467134858876,1,8,1,1,8,1,0,10,0,2,6,2,2,6,2
38,50,5000,10,500000000.0,1e-08,1e-08,0.11854058603464208,0,10,0,0,10,0,0,10,0,2,5,3,2,5,3
38,50,20000,10,500000000.0,1e-08,1e-08,0.11854058603464208,0,10,0,0,10,0,0,10,0,1,4,5,1,3,6
38,50,50000,10,500000000.0,1e-08,1e-08,0.11854058603464208,0,10,0,0,10,0,0,10,0,0,7,3,2,3,5
39,50,5000,10,500000000.0,1e-08,1e-08,0.11879182275477572,0,10,0,0,10,0,0,10,0,5,2,3,6,1,3
39,50,20000,10,500000000.0,1e-08,1e-08,0.11879182275477572,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
39,50,50000,10,500000000.0,1e-08,1e-08,0.11879182275477572,0,10,0,0,10,0,0,10,0,2,6,2,3,4,3
40,50,5000,10,500000000.0,1e-08,1e-08,0.12139206602902144,0,10,0,0,10,0,0,10,0,5,2,3,5,2,3
40,50,20000,10,500000000.0,1e-08,1e-08,0.12139206602902144,0,10,0,0,10,0,0,10,0,3,5,2,3,5,2
40,50,50000,10,500000000.0,1e-08,1e-08,0.12139206602902144,0,10,0,0,10,0,0,10,0,0,8,2,1,7,2
41,50,5000,10,500000000.0,1e-08,1e-08,0.11944374737396447,0,10,0,0,9,1,0,10,0,4,3,3,5,2,3
41,50,20000,10,500000000.0,1e-08,1e-08,0.11944374737396447,0,10,0,0,10,0,0,10,0,2,2,6,2,1,7
41,50,50000,10,500000000.0,1e-08,1e-08,0.11944374737396447,0,10,0,0,10,0,0,10,0,1,8,1,1,8,1
42,50,5000,10,500000000.0,1e-08,1e-08,0.12126004654127306,0,10,0,1,9,0,0,10,0,3,4,3,4,3,3
42,50,20000,10,500000000.0,1e-08,1e-08,0.12126004654127306,0,10,0,0,10,0,0,10,0,2,7,1,3,5,2
