experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
29,50,20000,10,1000000000.0,1e-08,1e-08,0.02389502406026218,3.0,6.0,1.0,3.0,6.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0
29,50,50000,10,1000000000.0,1e-08,1e-08,0.02389502406026218,3.0,6.0,1.0,3.0,6.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0
29,50,200000,10,1000000000.0,1e-08,1e-08,0.02389502406026218,6.0,3.0,1.0,6.0,3.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
30,50,5000,10,1000000000.0,1e-08,1e-08,0.024394942452666712,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
30,50,20000,10,1000000000.0,1e-08,1e-08,0.024394942452666712,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
30,50,50000,10,1000000000.0,1e-08,1e-08,0.024394942452666712,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
30,50,200000,10,1000000000.0,1e-08,1e-08,0.024394942452666712,2.0,3.0,5.0,2.0,3.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
31,50,5000,10,1000000000.0,1e-08,1e-08,0.023983830613781988,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
31,50,20000,10,1000000000.0,1e-08,1e-08,0.023983830613781988,2.0,7.0,1.0,2.0,7.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
31,50,50000,10,1000000000.0,1e-08,1e-08,0.023983830613781988,2.0,6.0,2.0,2.0,6.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
31,50,200000,10,1000000000.0,1e-08,1e-08,0.023983830613781988,3.0,4.0,3.0,3.0,3.0,4.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
32,50,5000,10,1000000000.0,1e-08,1e-08,0.024361135581195653,1.0,8.0,1.0,1.0,8.0,1.0,1.0,9.0,0.0,0.0,10.0,0.0,1.0,8.0,1.0
32,50,20000,10,1000000000.0,1e-08,1e-08,0.024361135581195653,1.0,9.0,0.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
32,50,50000,10,1000000000.0,1e-08,1e-08,0.024361135581195653,2.0,6.0,2.0,2.0,6.0,2.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
32,50,200000,10,1000000000.0,1e-08,1e-08,0.024361135581195653,5.0,1.0,4.0,5.0,1.0,4.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
33,50,5000,10,1000000000.0,1e-08,1e-08,0.02415799138741314,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
33,50,20000,10,1000000000.0,1e-08,1e-08,0.02415799138741314,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0
33,50,50000,10,1000000000.0,1e-08,1e-08,0.02415799138741314,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
33,50,200000,10,1000000000.0,1e-08,1e-08,0.02415799138741314,0.0,6.0,4.0,0.0,6.0,4.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
